entry_id,line_no,date,posted_ts,account,account_name,department,description,debit,credit,source_system,user
JE202500485,1,2025-07-03,2025-07-03 17:00:00,1200,Inventory,G&A,Inventory purchase - on account,121834.95,0.0,ERP,spatel
JE202500485,2,2025-07-03,2025-07-03 17:00:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,121834.95,ERP,spatel
JE202500503,1,2025-07-03,2025-07-03 16:40:00,6300,Software & IT,G&A,Software & IT expense,12235.66,0.0,ERP,spatel
JE202500503,2,2025-07-03,2025-07-03 16:40:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,12235.66,ERP,spatel
JE202500460,1,2025-07-04,2025-07-04 12:15:00,1000,Cash - Operating,G&A,Service revenue,39441.92,0.0,ERP,dwright
JE202500460,2,2025-07-04,2025-07-04 12:15:00,4100,Service Revenue,Sales,Service revenue,0.0,39441.92,ERP,dwright
JE202500476,1,2025-07-04,2025-07-04 13:30:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,75415.3,0.0,ERP,SYSTEM
JE202500476,2,2025-07-04,2025-07-04 13:30:00,1200,Inventory,G&A,COGS - inventory relief,0.0,75415.3,ERP,SYSTEM
JE202500478,1,2025-07-04,2025-07-04 11:20:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,66271.31,0.0,ERP,jchen
JE202500478,2,2025-07-04,2025-07-04 11:20:00,1200,Inventory,G&A,COGS - inventory relief,0.0,66271.31,ERP,jchen
JE202500511,1,2025-07-04,2025-07-04 08:15:00,6900,Other Operating Expense,G&A,Other Operating Expense expense,4208.81,0.0,ERP,kkim
JE202500511,2,2025-07-04,2025-07-04 08:15:00,1000,Cash - Operating,G&A,Other Operating Expense expense,0.0,4208.81,ERP,kkim
JE202500513,1,2025-07-04,2025-07-04 14:10:00,6900,Other Operating Expense,G&A,Other Operating Expense expense,4885.74,0.0,ERP,kkim
JE202500513,2,2025-07-04,2025-07-04 14:10:00,1000,Cash - Operating,G&A,Other Operating Expense expense,0.0,4885.74,ERP,kkim
JE202500448,1,2025-07-07,2025-07-07 15:05:00,1000,Cash - Operating,G&A,Product sale - cash,96238.13,0.0,ERP,jchen
JE202500448,2,2025-07-07,2025-07-07 15:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,96238.13,ERP,jchen
JE202500465,1,2025-07-07,2025-07-07 16:45:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,18628.99,0.0,ERP,mlopez
JE202500465,2,2025-07-07,2025-07-07 16:45:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,18628.99,ERP,mlopez
JE202500493,1,2025-07-07,2025-07-07 11:00:00,6000,Salaries & Wages,G&A,Payroll run,88740.39,0.0,ERP,SYSTEM
JE202500493,2,2025-07-07,2025-07-07 11:00:00,1000,Cash - Operating,G&A,Payroll run,0.0,88740.39,ERP,SYSTEM
JE202500436,1,2025-07-08,2025-07-08 09:30:00,1100,Accounts Receivable,G&A,Product sale - on account,69339.29,0.0,ERP,dwright
JE202500436,2,2025-07-08,2025-07-08 09:30:00,4000,Product Revenue,Sales,Product sale - on account,0.0,69339.29,ERP,dwright
JE202500455,1,2025-07-08,2025-07-08 12:10:00,1100,Accounts Receivable,G&A,Product sale - on account,105530.62,0.0,ERP,SYSTEM
JE202500455,2,2025-07-08,2025-07-08 12:10:00,4000,Product Revenue,Sales,Product sale - on account,0.0,105530.62,ERP,SYSTEM
JE202500458,1,2025-07-08,2025-07-08 13:10:00,1000,Cash - Operating,G&A,Service revenue,39599.74,0.0,ERP,afarrell
JE202500458,2,2025-07-08,2025-07-08 13:10:00,4100,Service Revenue,Sales,Service revenue,0.0,39599.74,ERP,afarrell
JE202500492,1,2025-07-08,2025-07-08 11:30:00,6000,Salaries & Wages,G&A,Payroll run,91689.04,0.0,ERP,SYSTEM
JE202500492,2,2025-07-08,2025-07-08 11:30:00,1000,Cash - Operating,G&A,Payroll run,0.0,91689.04,ERP,SYSTEM
JE202500498,1,2025-07-08,2025-07-08 14:45:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,59707.66,0.0,ERP,spatel
JE202500498,2,2025-07-08,2025-07-08 14:45:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,59707.66,ERP,spatel
JE202500512,1,2025-07-08,2025-07-08 16:45:00,6900,Other Operating Expense,G&A,Other Operating Expense expense,4255.29,0.0,ERP,jchen
JE202500512,2,2025-07-08,2025-07-08 16:45:00,1000,Cash - Operating,G&A,Other Operating Expense expense,0.0,4255.29,ERP,jchen
JE202500442,1,2025-07-09,2025-07-09 09:10:00,1000,Cash - Operating,G&A,Product sale - cash,87057.03,0.0,ERP,kkim
JE202500442,2,2025-07-09,2025-07-09 09:10:00,4000,Product Revenue,Sales,Product sale - cash,0.0,87057.03,ERP,kkim
JE202500486,1,2025-07-09,2025-07-09 11:50:00,1200,Inventory,G&A,Inventory purchase - paid,107364.48,0.0,ERP,SYSTEM
JE202500486,2,2025-07-09,2025-07-09 11:50:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,107364.48,ERP,SYSTEM
JE202500494,1,2025-07-09,2025-07-09 17:50:00,6000,Salaries & Wages,G&A,Payroll run,82920.83,0.0,ERP,SYSTEM
JE202500494,2,2025-07-09,2025-07-09 17:50:00,1000,Cash - Operating,G&A,Payroll run,0.0,82920.83,ERP,SYSTEM
JE202500497,1,2025-07-09,2025-07-09 10:10:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,65306.76,0.0,ERP,spatel
JE202500497,2,2025-07-09,2025-07-09 10:10:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,65306.76,ERP,spatel
JE202500446,1,2025-07-10,2025-07-10 12:45:00,1000,Cash - Operating,G&A,Product sale - cash,72119.89,0.0,ERP,spatel
JE202500446,2,2025-07-10,2025-07-10 12:45:00,4000,Product Revenue,Sales,Product sale - cash,0.0,72119.89,ERP,spatel
JE202500447,1,2025-07-10,2025-07-10 15:05:00,1000,Cash - Operating,G&A,Product sale - cash,81384.55,0.0,ERP,spatel
JE202500447,2,2025-07-10,2025-07-10 15:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,81384.55,ERP,spatel
JE202500450,1,2025-07-10,2025-07-10 13:15:00,1000,Cash - Operating,G&A,Product sale - cash,128562.88,0.0,ERP,spatel
JE202500450,2,2025-07-10,2025-07-10 13:15:00,4000,Product Revenue,Sales,Product sale - cash,0.0,128562.88,ERP,spatel
JE202500451,1,2025-07-10,2025-07-10 15:15:00,1000,Cash - Operating,G&A,Product sale - cash,128191.26,0.0,ERP,mlopez
JE202500451,2,2025-07-10,2025-07-10 15:15:00,4000,Product Revenue,Sales,Product sale - cash,0.0,128191.26,ERP,mlopez
JE202500454,1,2025-07-10,2025-07-10 09:40:00,1100,Accounts Receivable,G&A,Product sale - on account,92363.43,0.0,ERP,spatel
JE202500454,2,2025-07-10,2025-07-10 09:40:00,4000,Product Revenue,Sales,Product sale - on account,0.0,92363.43,ERP,spatel
JE202500508,1,2025-07-10,2025-07-10 10:20:00,6500,Professional Fees,G&A,Professional Fees expense,16375.73,0.0,ERP,jchen
JE202500508,2,2025-07-10,2025-07-10 10:20:00,1000,Cash - Operating,G&A,Professional Fees expense,0.0,16375.73,ERP,jchen
JE202500510,1,2025-07-10,2025-07-10 11:40:00,6600,Depreciation,Operations,Monthly depreciation,12676.59,0.0,ERP,SYSTEM
JE202500510,2,2025-07-10,2025-07-10 11:40:00,1200,Inventory,G&A,Monthly depreciation,0.0,12676.59,ERP,SYSTEM
JE202500441,1,2025-07-11,2025-07-11 13:05:00,1000,Cash - Operating,G&A,Product sale - cash,73162.88,0.0,ERP,mlopez
JE202500441,2,2025-07-11,2025-07-11 13:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,73162.88,ERP,mlopez
JE202500444,1,2025-07-11,2025-07-11 14:00:00,1000,Cash - Operating,G&A,Product sale - cash,69027.04,0.0,ERP,kkim
JE202500444,2,2025-07-11,2025-07-11 14:00:00,4000,Product Revenue,Sales,Product sale - cash,0.0,69027.04,ERP,kkim
JE202500469,1,2025-07-11,2025-07-11 16:40:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,87568.11,0.0,ERP,kkim
JE202500469,2,2025-07-11,2025-07-11 16:40:00,1200,Inventory,G&A,COGS - inventory relief,0.0,87568.11,ERP,kkim
JE202500474,1,2025-07-11,2025-07-11 11:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,103876.85,0.0,ERP,jchen
JE202500474,2,2025-07-11,2025-07-11 11:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,103876.85,ERP,jchen
JE202500482,1,2025-07-11,2025-07-11 15:00:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,84395.3,0.0,ERP,SYSTEM
JE202500482,2,2025-07-11,2025-07-11 15:00:00,1200,Inventory,G&A,COGS - inventory relief,0.0,84395.3,ERP,SYSTEM
JE202500892,1,2025-07-13,2025-07-13 23:19:00,6900,Other Operating Expense,G&A,Manual adjustment,53958.89,0.0,ERP,afarrell
JE202500892,2,2025-07-13,2025-07-13 23:19:00,1000,Cash - Operating,G&A,Manual adjustment,0.0,53958.89,ERP,afarrell
JE202500480,1,2025-07-14,2025-07-14 10:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,80757.04,0.0,ERP,afarrell
JE202500480,2,2025-07-14,2025-07-14 10:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,80757.04,ERP,afarrell
JE202500456,1,2025-07-15,2025-07-15 17:45:00,1000,Cash - Operating,G&A,Product sale - cash,88210.6,0.0,ERP,dwright
JE202500456,2,2025-07-15,2025-07-15 17:45:00,4000,Product Revenue,Sales,Product sale - cash,0.0,88210.6,ERP,dwright
JE202500506,1,2025-07-15,2025-07-15 08:05:00,6400,Travel & Entertainment,Sales,Travel & Entertainment expense,21114.39,0.0,ERP,SYSTEM
JE202500506,2,2025-07-15,2025-07-15 08:05:00,1000,Cash - Operating,G&A,Travel & Entertainment expense,0.0,21114.39,ERP,SYSTEM
JE202500438,1,2025-07-16,2025-07-16 11:30:00,1000,Cash - Operating,G&A,Product sale - cash,129803.41,0.0,ERP,kkim
JE202500438,2,2025-07-16,2025-07-16 11:30:00,4000,Product Revenue,Sales,Product sale - cash,0.0,129803.41,ERP,kkim
JE202500463,1,2025-07-16,2025-07-16 09:20:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,29205.2,0.0,ERP,kkim
JE202500463,2,2025-07-16,2025-07-16 09:20:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,29205.2,ERP,kkim
JE202500483,1,2025-07-16,2025-07-16 10:15:00,1200,Inventory,G&A,Inventory purchase - on account,155922.23,0.0,ERP,dwright
JE202500483,2,2025-07-16,2025-07-16 10:15:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,155922.23,ERP,dwright
JE202500484,1,2025-07-16,2025-07-16 14:45:00,1200,Inventory,G&A,Inventory purchase - paid,123066.9,0.0,ERP,SYSTEM
JE202500484,2,2025-07-16,2025-07-16 14:45:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,123066.9,ERP,SYSTEM
JE202500504,1,2025-07-16,2025-07-16 12:30:00,6300,Software & IT,G&A,Software & IT expense,13654.2,0.0,ERP,SYSTEM
JE202500504,2,2025-07-16,2025-07-16 12:30:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,13654.2,ERP,SYSTEM
JE202500443,1,2025-07-17,2025-07-17 14:05:00,1000,Cash - Operating,G&A,Product sale - cash,100371.95,0.0,ERP,mlopez
JE202500443,2,2025-07-17,2025-07-17 14:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,100371.95,ERP,mlopez
JE202500496,1,2025-07-17,2025-07-17 09:10:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,66214.73,0.0,ERP,SYSTEM
JE202500496,2,2025-07-17,2025-07-17 09:10:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,66214.73,ERP,SYSTEM
JE202500445,1,2025-07-18,2025-07-18 11:50:00,1000,Cash - Operating,G&A,Product sale - cash,111713.36,0.0,ERP,kkim
JE202500445,2,2025-07-18,2025-07-18 11:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,111713.36,ERP,kkim
JE202500453,1,2025-07-18,2025-07-18 08:45:00,1100,Accounts Receivable,G&A,Product sale - on account,108799.19,0.0,ERP,spatel
JE202500453,2,2025-07-18,2025-07-18 08:45:00,4000,Product Revenue,Sales,Product sale - on account,0.0,108799.19,ERP,spatel
JE202500459,1,2025-07-21,2025-07-21 14:30:00,1000,Cash - Operating,G&A,Service revenue,36601.19,0.0,ERP,SYSTEM
JE202500459,2,2025-07-21,2025-07-21 14:30:00,4100,Service Revenue,Sales,Service revenue,0.0,36601.19,ERP,SYSTEM
JE202500470,1,2025-07-21,2025-07-21 10:10:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,71260.09,0.0,ERP,afarrell
JE202500470,2,2025-07-21,2025-07-21 10:10:00,1200,Inventory,G&A,COGS - inventory relief,0.0,71260.09,ERP,afarrell
JE202500490,1,2025-07-21,2025-07-21 11:20:00,1200,Inventory,G&A,Inventory purchase - on account,140035.43,0.0,ERP,jchen
JE202500490,2,2025-07-21,2025-07-21 11:20:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,140035.43,ERP,jchen
JE202500499,1,2025-07-21,2025-07-21 14:40:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,57574.85,0.0,ERP,kkim
JE202500499,2,2025-07-21,2025-07-21 14:40:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,57574.85,ERP,kkim
JE202500439,1,2025-07-22,2025-07-22 14:05:00,1100,Accounts Receivable,G&A,Product sale - on account,75288.55,0.0,ERP,mlopez
JE202500439,2,2025-07-22,2025-07-22 14:05:00,4000,Product Revenue,Sales,Product sale - on account,0.0,75288.55,ERP,mlopez
JE202500462,1,2025-07-22,2025-07-22 17:50:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,18779.73,0.0,ERP,spatel
JE202500462,2,2025-07-22,2025-07-22 17:50:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,18779.73,ERP,spatel
JE202500477,1,2025-07-22,2025-07-22 12:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,82775.91,0.0,ERP,afarrell
JE202500477,2,2025-07-22,2025-07-22 12:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,82775.91,ERP,afarrell
JE202500509,1,2025-07-22,2025-07-22 10:00:00,6600,Depreciation,Operations,Monthly depreciation,12221.21,0.0,ERP,SYSTEM
JE202500509,2,2025-07-22,2025-07-22 10:00:00,1200,Inventory,G&A,Monthly depreciation,0.0,12221.21,ERP,SYSTEM
JE202500440,1,2025-07-23,2025-07-23 09:05:00,1000,Cash - Operating,G&A,Product sale - cash,116659.9,0.0,ERP,kkim
JE202500440,2,2025-07-23,2025-07-23 09:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,116659.9,ERP,kkim
JE202500461,1,2025-07-23,2025-07-23 17:15:00,1000,Cash - Operating,G&A,Service revenue,60272.34,0.0,ERP,kkim
JE202500461,2,2025-07-23,2025-07-23 17:15:00,4100,Service Revenue,Sales,Service revenue,0.0,60272.34,ERP,kkim
JE202500467,1,2025-07-23,2025-07-23 09:00:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,10621.32,0.0,ERP,SYSTEM
JE202500467,2,2025-07-23,2025-07-23 09:00:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,10621.32,ERP,SYSTEM
JE202500479,1,2025-07-23,2025-07-23 10:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,68772.98,0.0,ERP,kkim
JE202500479,2,2025-07-23,2025-07-23 10:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,68772.98,ERP,kkim
JE202500495,1,2025-07-23,2025-07-23 12:20:00,6000,Salaries & Wages,G&A,Payroll run,82360.21,0.0,ERP,SYSTEM
JE202500495,2,2025-07-23,2025-07-23 12:20:00,1000,Cash - Operating,G&A,Payroll run,0.0,82360.21,ERP,SYSTEM
JE202500435,1,2025-07-24,2025-07-24 10:05:00,1000,Cash - Operating,G&A,Product sale - cash,88673.78,0.0,ERP,mlopez
JE202500435,2,2025-07-24,2025-07-24 10:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,88673.78,ERP,mlopez
JE202500466,1,2025-07-24,2025-07-24 15:30:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,11653.65,0.0,ERP,jchen
JE202500466,2,2025-07-24,2025-07-24 15:30:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,11653.65,ERP,jchen
JE202500489,1,2025-07-24,2025-07-24 15:50:00,1200,Inventory,G&A,Inventory purchase - paid,88929.2,0.0,ERP,kkim
JE202500489,2,2025-07-24,2025-07-24 15:50:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,88929.2,ERP,kkim
JE202500437,1,2025-07-25,2025-07-25 13:00:00,1100,Accounts Receivable,G&A,Product sale - on account,127254.35,0.0,ERP,SYSTEM
JE202500437,2,2025-07-25,2025-07-25 13:00:00,4000,Product Revenue,Sales,Product sale - on account,0.0,127254.35,ERP,SYSTEM
JE202500487,1,2025-07-25,2025-07-25 15:50:00,1200,Inventory,G&A,Inventory purchase - on account,127498.54,0.0,ERP,dwright
JE202500487,2,2025-07-25,2025-07-25 15:50:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,127498.54,ERP,dwright
JE202500488,1,2025-07-25,2025-07-25 16:30:00,1200,Inventory,G&A,Inventory purchase - on account,94272.28,0.0,ERP,SYSTEM
JE202500488,2,2025-07-25,2025-07-25 16:30:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,94272.28,ERP,SYSTEM
JE202500500,1,2025-07-25,2025-07-25 09:40:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,19629.57,0.0,ERP,dwright
JE202500500,2,2025-07-25,2025-07-25 09:40:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,19629.57,ERP,dwright
JE202500449,1,2025-07-28,2025-07-28 13:45:00,1000,Cash - Operating,G&A,Product sale - cash,85185.46,0.0,ERP,SYSTEM
JE202500449,2,2025-07-28,2025-07-28 13:45:00,4000,Product Revenue,Sales,Product sale - cash,0.0,85185.46,ERP,SYSTEM
JE202500457,1,2025-07-28,2025-07-28 14:50:00,1000,Cash - Operating,G&A,Product sale - cash,125135.32,0.0,ERP,mlopez
JE202500457,2,2025-07-28,2025-07-28 14:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,125135.32,ERP,mlopez
JE202500475,1,2025-07-28,2025-07-28 15:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,72814.07,0.0,ERP,afarrell
JE202500475,2,2025-07-28,2025-07-28 15:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,72814.07,ERP,afarrell
JE202500491,1,2025-07-28,2025-07-28 09:45:00,6000,Salaries & Wages,G&A,Payroll run,81104.51,0.0,ERP,SYSTEM
JE202500491,2,2025-07-28,2025-07-28 09:45:00,1000,Cash - Operating,G&A,Payroll run,0.0,81104.51,ERP,SYSTEM
JE202500502,1,2025-07-28,2025-07-28 09:45:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,18693.94,0.0,ERP,afarrell
JE202500502,2,2025-07-28,2025-07-28 09:45:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,18693.94,ERP,afarrell
JE202500505,1,2025-07-28,2025-07-28 15:30:00,6300,Software & IT,G&A,Software & IT expense,12173.44,0.0,ERP,afarrell
JE202500505,2,2025-07-28,2025-07-28 15:30:00,1000,Cash - Operating,G&A,Software & IT expense,0.0,12173.44,ERP,afarrell
JE202500501,1,2025-07-29,2025-07-29 13:45:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,19190.03,0.0,ERP,kkim
JE202500501,2,2025-07-29,2025-07-29 13:45:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,19190.03,ERP,kkim
JE202500452,1,2025-07-30,2025-07-30 17:15:00,1000,Cash - Operating,G&A,Product sale - cash,87401.48,0.0,ERP,dwright
JE202500452,2,2025-07-30,2025-07-30 17:15:00,4000,Product Revenue,Sales,Product sale - cash,0.0,87401.48,ERP,dwright
JE202500468,1,2025-07-30,2025-07-30 11:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,65018.6,0.0,ERP,spatel
JE202500468,2,2025-07-30,2025-07-30 11:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,65018.6,ERP,spatel
JE202500481,1,2025-07-30,2025-07-30 10:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,86827.69,0.0,ERP,spatel
JE202500481,2,2025-07-30,2025-07-30 10:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,86827.69,ERP,spatel
JE202500464,1,2025-07-31,2025-07-31 10:30:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,12013.35,0.0,ERP,mlopez
JE202500464,2,2025-07-31,2025-07-31 10:30:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,12013.35,ERP,mlopez
JE202500507,1,2025-07-31,2025-07-31 14:15:00,6500,Professional Fees,G&A,Professional Fees expense,14843.47,0.0,ERP,afarrell
JE202500507,2,2025-07-31,2025-07-31 14:15:00,1000,Cash - Operating,G&A,Professional Fees expense,0.0,14843.47,ERP,afarrell
JE202500523,1,2025-08-01,2025-08-01 13:30:00,1000,Cash - Operating,G&A,Product sale - cash,94331.55,0.0,ERP,SYSTEM
JE202500523,2,2025-08-01,2025-08-01 13:30:00,4000,Product Revenue,Sales,Product sale - cash,0.0,94331.55,ERP,SYSTEM
JE202500570,1,2025-08-01,2025-08-01 14:40:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,17871.33,0.0,ERP,spatel
JE202500570,2,2025-08-01,2025-08-01 14:40:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,17871.33,ERP,spatel
JE202500532,1,2025-08-04,2025-08-04 08:10:00,1100,Accounts Receivable,G&A,Product sale - on account,108082.62,0.0,ERP,spatel
JE202500532,2,2025-08-04,2025-08-04 08:10:00,4000,Product Revenue,Sales,Product sale - on account,0.0,108082.62,ERP,spatel
JE202500538,1,2025-08-04,2025-08-04 17:05:00,1000,Cash - Operating,G&A,Service revenue,40526.28,0.0,ERP,spatel
JE202500538,2,2025-08-04,2025-08-04 17:05:00,4100,Service Revenue,Sales,Service revenue,0.0,40526.28,ERP,spatel
JE202500518,1,2025-08-05,2025-08-05 09:40:00,1000,Cash - Operating,G&A,Product sale - cash,118179.39,0.0,ERP,kkim
JE202500518,2,2025-08-05,2025-08-05 09:40:00,4000,Product Revenue,Sales,Product sale - cash,0.0,118179.39,ERP,kkim
JE202500540,1,2025-08-05,2025-08-05 10:00:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,14741.6,0.0,ERP,dwright
JE202500540,2,2025-08-05,2025-08-05 10:00:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,14741.6,ERP,dwright
JE202500553,1,2025-08-05,2025-08-05 12:05:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,95376.56,0.0,ERP,jchen
JE202500553,2,2025-08-05,2025-08-05 12:05:00,1200,Inventory,G&A,COGS - inventory relief,0.0,95376.56,ERP,jchen
JE202500555,1,2025-08-05,2025-08-05 14:05:00,1200,Inventory,G&A,Inventory purchase - on account,112534.96,0.0,ERP,jchen
JE202500555,2,2025-08-05,2025-08-05 14:05:00,2000,Accounts Payable,G&A,Inventory purchase - on account,0.0,112534.96,ERP,jchen
JE202500556,1,2025-08-05,2025-08-05 11:20:00,1200,Inventory,G&A,Inventory purchase - paid,103146.23,0.0,ERP,mlopez
JE202500556,2,2025-08-05,2025-08-05 11:20:00,1000,Cash - Operating,G&A,Inventory purchase - paid,0.0,103146.23,ERP,mlopez
JE202500516,1,2025-08-06,2025-08-06 15:30:00,1100,Accounts Receivable,G&A,Product sale - on account,99643.17,0.0,ERP,afarrell
JE202500516,2,2025-08-06,2025-08-06 15:30:00,4000,Product Revenue,Sales,Product sale - on account,0.0,99643.17,ERP,afarrell
JE202500543,1,2025-08-06,2025-08-06 11:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,82035.35,0.0,ERP,jchen
JE202500543,2,2025-08-06,2025-08-06 11:50:00,1200,Inventory,G&A,COGS - inventory relief,0.0,82035.35,ERP,jchen
JE202500571,1,2025-08-06,2025-08-06 12:20:00,6200,Rent & Facilities,G&A,Rent & Facilities expense,17078.08,0.0,ERP,kkim
JE202500571,2,2025-08-06,2025-08-06 12:20:00,1000,Cash - Operating,G&A,Rent & Facilities expense,0.0,17078.08,ERP,kkim
JE202500528,1,2025-08-07,2025-08-07 10:50:00,1000,Cash - Operating,G&A,Product sale - cash,100014.05,0.0,ERP,dwright
JE202500528,2,2025-08-07,2025-08-07 10:50:00,4000,Product Revenue,Sales,Product sale - cash,0.0,100014.05,ERP,dwright
JE202500546,1,2025-08-07,2025-08-07 12:20:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,52370.69,0.0,ERP,afarrell
JE202500546,2,2025-08-07,2025-08-07 12:20:00,1200,Inventory,G&A,COGS - inventory relief,0.0,52370.69,ERP,afarrell
JE202500568,1,2025-08-07,2025-08-07 15:10:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,28762.02,0.0,ERP,jchen
JE202500568,2,2025-08-07,2025-08-07 15:10:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,28762.02,ERP,jchen
JE202500519,1,2025-08-08,2025-08-08 12:05:00,1000,Cash - Operating,G&A,Product sale - cash,111347.21,0.0,ERP,dwright
JE202500519,2,2025-08-08,2025-08-08 12:05:00,4000,Product Revenue,Sales,Product sale - cash,0.0,111347.21,ERP,dwright
JE202500530,1,2025-08-08,2025-08-08 08:15:00,1000,Cash - Operating,G&A,Product sale - cash,121859.46,0.0,ERP,kkim
JE202500530,2,2025-08-08,2025-08-08 08:15:00,4000,Product Revenue,Sales,Product sale - cash,0.0,121859.46,ERP,kkim
JE202500552,1,2025-08-08,2025-08-08 14:45:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,75636.96,0.0,ERP,jchen
JE202500552,2,2025-08-08,2025-08-08 14:45:00,1200,Inventory,G&A,COGS - inventory relief,0.0,75636.96,ERP,jchen
JE202500562,1,2025-08-08,2025-08-08 13:40:00,6000,Salaries & Wages,G&A,Payroll run,98426.75,0.0,ERP,SYSTEM
JE202500562,2,2025-08-08,2025-08-08 13:40:00,1000,Cash - Operating,G&A,Payroll run,0.0,98426.75,ERP,SYSTEM
JE202500566,1,2025-08-08,2025-08-08 10:15:00,6100,Marketing & Advertising,Marketing,Marketing & Advertising expense,44044.04,0.0,ERP,SYSTEM
JE202500566,2,2025-08-08,2025-08-08 10:15:00,1000,Cash - Operating,G&A,Marketing & Advertising expense,0.0,44044.04,ERP,SYSTEM
JE202500883,1,2025-08-08,2025-08-08 08:15:00,1000,Cash - Operating,G&A,Product sale - cash (DUP),121859.46,0.0,ERP,kkim
JE202500883,2,2025-08-08,2025-08-08 08:15:00,4000,Product Revenue,Sales,Product sale - cash (DUP),0.0,121859.46,ERP,kkim
JE202500541,1,2025-08-11,2025-08-11 11:40:00,4900,Sales Returns & Allowances,Sales,Customer refund / allowance,15686.74,0.0,ERP,afarrell
JE202500541,2,2025-08-11,2025-08-11 11:40:00,1000,Cash - Operating,G&A,Customer refund / allowance,0.0,15686.74,ERP,afarrell
JE202500545,1,2025-08-11,2025-08-11 09:50:00,5000,Cost of Goods Sold,Operations,COGS - inventory relief,89682.54,0.0,ERP,kkim
